Daily Runoff....
StartDate: , 01/02/2006 12:00:00
EndDate: , 10/31/2009 12:00:00

Time [0:MM/dd/yyyy hh:mm:ss], Runoff
02/14/2006 12:00:00,3.77506648829633,
02/15/2006 12:00:00,3.62381259547841,
02/16/2006 12:00:00,3.47979877777285,
02/17/2006 12:00:00,3.33198998124852,
02/18/2006 12:00:00,3.19399980070347,
02/19/2006 12:00:00,3.17428545274697,
02/20/2006 12:00:00,3.04408763783235,
02/21/2006 12:00:00,2.94570804910665,
02/22/2006 12:00:00,2.84955802924241,
02/23/2006 12:00:00,2.94163838475706,
02/24/2006 12:00:00,2.82763718268666,
02/25/2006 12:00:00,2.72159142990367,
02/26/2006 12:00:00,2.63096685760017,
02/27/2006 12:00:00,2.53797531252167,
02/28/2006 12:00:00,2.45675947570294,
03/01/2006 12:00:00,2.3849892294083,
03/02/2006 12:00:00,2.3081794262592,
03/03/2006 12:00:00,2.22864132202077,
03/04/2006 12:00:00,2.15070485721516,
03/05/2006 12:00:00,2.0797578910347,
03/06/2006 12:00:00,2.01986302633062,
03/07/2006 12:00:00,1.95920368891069,
03/08/2006 12:00:00,1.89655123739994,
03/09/2006 12:00:00,1.83954817107553,
03/10/2006 12:00:00,2.06052880126563,
03/11/2006 12:00:00,2.07185145113405,
03/12/2006 12:00:00,2.00811459336329,
03/13/2006 12:00:00,1.93946941126676,
03/14/2006 12:00:00,1.87528982243584,
03/15/2006 12:00:00,1.89809640844367,
03/16/2006 12:00:00,1.83734617087533,
03/17/2006 12:00:00,1.78876054619968,
03/18/2006 12:00:00,1.73872942789905,
03/19/2006 12:00:00,1.6868309830209,
03/20/2006 12:00:00,1.6369288722399,
03/21/2006 12:00:00,2.01563146371684,
03/22/2006 12:00:00,1.98012046136764,
03/23/2006 12:00:00,1.93137665608153,
03/24/2006 12:00:00,1.87061527394794,
03/25/2006 12:00:00,1.81520255673926,
03/26/2006 12:00:00,1.76635234825172,
03/27/2006 12:00:00,1.7243244502827,
03/28/2006 12:00:00,1.68418014881714,
03/29/2006 12:00:00,1.64037567390747,
03/30/2006 12:00:00,1.59289930374327,
03/31/2006 12:00:00,1.54836888458678,
04/01/2006 12:00:00,1.53506339976762,
04/02/2006 12:00:00,1.66972070357628,
04/03/2006 12:00:00,1.67803573718905,
04/04/2006 12:00:00,1.91011610464955,
04/05/2006 12:00:00,1.84148139555625,
04/06/2006 12:00:00,1.77815989823105,
04/07/2006 12:00:00,1.72037392948202,
04/08/2006 12:00:00,1.66301234219152,
04/09/2006 12:00:00,1.73947883949877,
04/10/2006 12:00:00,1.6748528638358,
04/11/2006 12:00:00,1.62733501234352,
04/12/2006 12:00:00,1.57489933624228,
04/13/2006 12:00:00,1.52303018686482,
04/14/2006 12:00:00,1.47187276565959,
04/15/2006 12:00:00,1.42291136996693,
04/16/2006 12:00:00,1.37336754567177,
04/17/2006 12:00:00,1.32319586498232,
04/18/2006 12:00:00,1.27844905377979,
04/19/2006 12:00:00,1.23189771692264,
04/20/2006 12:00:00,1.24147020648204,
04/21/2006 12:00:00,1.30849973539337,
04/22/2006 12:00:00,1.35400326597146,
04/23/2006 12:00:00,1.75098457690953,
04/24/2006 12:00:00,1.69728861353064,
04/25/2006 12:00:00,1.64179471430819,
04/26/2006 12:00:00,1.58073020977575,
04/27/2006 12:00:00,1.5841222224368,
04/28/2006 12:00:00,1.52395950694304,
04/29/2006 12:00:00,1.48227058307667,
04/30/2006 12:00:00,1.43796399328917,
05/01/2006 12:00:00,1.38831320361471,
05/02/2006 12:00:00,1.35051260969497,
05/03/2006 12:00:00,1.3179457059923,
05/04/2006 12:00:00,1.27725065126244,
05/05/2006 12:00:00,1.23520181328218,
05/06/2006 12:00:00,1.20256697008145,
05/07/2006 12:00:00,1.16186669149431,
05/08/2006 12:00:00,1.2094228402124,
05/09/2006 12:00:00,1.17065986607174,
05/10/2006 12:00:00,1.14665150767424,
05/11/2006 12:00:00,1.11688075244066,
05/12/2006 12:00:00,1.09286879103642,
05/13/2006 12:00:00,1.06113293161388,
05/14/2006 12:00:00,1.04402369022217,
05/15/2006 12:00:00,1.01655956258579,
05/16/2006 12:00:00,0.986455317416296,
05/17/2006 12:00:00,0.962015854489493,
05/18/2006 12:00:00,0.93729628230362,
05/19/2006 12:00:00,0.914395770595981,
05/20/2006 12:00:00,0.889210017942828,
05/21/2006 12:00:00,0.963428559599872,
05/22/2006 12:00:00,0.93485063697404,
05/23/2006 12:00:00,0.924139935915549,
05/24/2006 12:00:00,0.897548336924948,
05/25/2006 12:00:00,0.873308401721615,
05/26/2006 12:00:00,0.84463409723043,
05/27/2006 12:00:00,0.815729226994492,
05/28/2006 12:00:00,0.791204958762085,
05/29/2006 12:00:00,0.767832014396063,
05/30/2006 12:00:00,0.744122909412947,
05/31/2006 12:00:00,0.718942441439823,
06/01/2006 12:00:00,0.695405514711017,
06/02/2006 12:00:00,0.672277411264399,
06/03/2006 12:00:00,0.690129322588546,
06/04/2006 12:00:00,0.66901238285279,
06/05/2006 12:00:00,0.706241852937366,
06/06/2006 12:00:00,0.688827213284602,
06/07/2006 12:00:00,0.668625812232133,
06/08/2006 12:00:00,0.651443568272641,
06/09/2006 12:00:00,0.631778166849565,
06/10/2006 12:00:00,0.612314797795705,
06/11/2006 12:00:00,0.593537276727548,
06/12/2006 12:00:00,0.575110250399503,
06/13/2006 12:00:00,0.55571257179122,
06/14/2006 12:00:00,0.538212414578633,
06/15/2006 12:00:00,0.522584448934986,
06/16/2006 12:00:00,0.511176061509332,
06/17/2006 12:00:00,0.496106385432368,
06/18/2006 12:00:00,0.481037045664727,
06/19/2006 12:00:00,0.466849009829683,
06/20/2006 12:00:00,0.45372030801099,
06/21/2006 12:00:00,0.441083859310729,
06/22/2006 12:00:00,0.427978772052957,
06/23/2006 12:00:00,0.416836960160111,
06/24/2006 12:00:00,0.420681934212927,
06/25/2006 12:00:00,0.406933659528182,
06/26/2006 12:00:00,0.510382682668736,
06/27/2006 12:00:00,0.88365296624842,
06/28/2006 12:00:00,0.862984578537512,
06/29/2006 12:00:00,0.845789926463373,
06/30/2006 12:00:00,0.819273386744858,
07/01/2006 12:00:00,0.791841472769485,
07/02/2006 12:00:00,0.76522107875597,
07/03/2006 12:00:00,0.740496929561552,
07/04/2006 12:00:00,0.715023945047265,
07/05/2006 12:00:00,0.694206182565323,
07/06/2006 12:00:00,0.755021998181791,
07/07/2006 12:00:00,0.750316711354048,
07/08/2006 12:00:00,0.72875341705752,
07/09/2006 12:00:00,0.708296070100648,
07/10/2006 12:00:00,0.689042737639633,
07/11/2006 12:00:00,0.670157999991492,
07/12/2006 12:00:00,0.651904369161759,
07/13/2006 12:00:00,0.632058987338265,
07/14/2006 12:00:00,0.61352042015472,
07/15/2006 12:00:00,0.691539834153012,
07/16/2006 12:00:00,0.669369158135493,
07/17/2006 12:00:00,0.650071992234168,
07/18/2006 12:00:00,0.630189796025361,
07/19/2006 12:00:00,0.61078013721694,
07/20/2006 12:00:00,0.591130378869312,
07/21/2006 12:00:00,0.573114514108872,
07/22/2006 12:00:00,0.55463675863592,
07/23/2006 12:00:00,0.545091281168592,
07/24/2006 12:00:00,0.528689498424436,
07/25/2006 12:00:00,0.540856197453874,
07/26/2006 12:00:00,0.527632817917012,
07/27/2006 12:00:00,0.513932598662371,
07/28/2006 12:00:00,0.501068005511673,
07/29/2006 12:00:00,0.485937128031457,
07/30/2006 12:00:00,0.481402076203949,
07/31/2006 12:00:00,0.46745785371128,
08/01/2006 12:00:00,0.456399098500086,
08/02/2006 12:00:00,0.443047402436903,
08/03/2006 12:00:00,0.429465158750455,
08/04/2006 12:00:00,0.416166850695983,
08/05/2006 12:00:00,0.404367097278169,
08/06/2006 12:00:00,0.39252853687009,
08/07/2006 12:00:00,0.380603684678905,
08/08/2006 12:00:00,0.370965443957067,
08/09/2006 12:00:00,0.361468086163537,
08/10/2006 12:00:00,0.351507782582523,
08/11/2006 12:00:00,0.340926107582878,
08/12/2006 12:00:00,0.331391647882295,
08/13/2006 12:00:00,0.340061616937736,
08/14/2006 12:00:00,0.333145129347991,
08/15/2006 12:00:00,0.328961349586377,
08/16/2006 12:00:00,0.352291058208588,
08/17/2006 12:00:00,0.343457191971765,
08/18/2006 12:00:00,0.335107256686571,
08/19/2006 12:00:00,0.327460200664538,
08/20/2006 12:00:00,0.340850343226027,
08/21/2006 12:00:00,0.332085046323439,
08/22/2006 12:00:00,0.324185215776825,
08/23/2006 12:00:00,0.317840085753524,
08/24/2006 12:00:00,0.310749697327478,
08/25/2006 12:00:00,0.303496074754463,
08/26/2006 12:00:00,0.297076231758495,
08/27/2006 12:00:00,0.290235841453707,
08/28/2006 12:00:00,0.283672453803966,
08/29/2006 12:00:00,0.282420349836046,
08/30/2006 12:00:00,0.275303771402028,
08/31/2006 12:00:00,0.269115950941712,
09/01/2006 12:00:00,0.487008699155999,
09/02/2006 12:00:00,0.599744083717403,
09/03/2006 12:00:00,0.590515771733632,
09/04/2006 12:00:00,0.577944662745665,
09/05/2006 12:00:00,0.760849092721277,
09/06/2006 12:00:00,0.918185597223799,
09/07/2006 12:00:00,0.896319414149656,
09/08/2006 12:00:00,0.878663422692754,
09/09/2006 12:00:00,0.855953309585497,
09/10/2006 12:00:00,0.835593353491365,
09/11/2006 12:00:00,0.815558041436782,
09/12/2006 12:00:00,0.795048718418919,
09/13/2006 12:00:00,0.774050272225547,
09/14/2006 12:00:00,0.91628203425795,
09/15/2006 12:00:00,0.898656791923194,
09/16/2006 12:00:00,0.882442470715074,
09/17/2006 12:00:00,0.861887016216072,
09/18/2006 12:00:00,0.839875336797356,
09/19/2006 12:00:00,0.966010684018646,
09/20/2006 12:00:00,0.940767748215854,
09/21/2006 12:00:00,0.915232807057823,
09/22/2006 12:00:00,0.894221484551479,
09/23/2006 12:00:00,0.891571203219549,
09/24/2006 12:00:00,0.911967755347949,
09/25/2006 12:00:00,1.13217933382533,
09/26/2006 12:00:00,1.10332549281287,
09/27/2006 12:00:00,1.07783704465352,
09/28/2006 12:00:00,1.0526349411853,
09/29/2006 12:00:00,1.02787895506771,
09/30/2006 12:00:00,1.00341484519284,
10/01/2006 12:00:00,0.979625473226588,
10/02/2006 12:00:00,0.958567615622738,
10/03/2006 12:00:00,0.935830698169452,
10/04/2006 12:00:00,0.913049602459145,
10/05/2006 12:00:00,0.89093759428005,
10/06/2006 12:00:00,0.871928983115207,
10/07/2006 12:00:00,0.851244412000408,
10/08/2006 12:00:00,0.830836944789004,
10/09/2006 12:00:00,0.814337479670016,
10/10/2006 12:00:00,0.79720285657427,
10/11/2006 12:00:00,0.781874602655743,
10/12/2006 12:00:00,0.764845851680113,
10/13/2006 12:00:00,0.7479617160616,
10/14/2006 12:00:00,0.73433630660107,
10/15/2006 12:00:00,0.721360091371103,
10/16/2006 12:00:00,0.709309446132947,
10/17/2006 12:00:00,0.834591359480568,
10/18/2006 12:00:00,1.68202965711268,
10/19/2006 12:00:00,1.64047400736385,
10/20/2006 12:00:00,1.94739452645518,
10/21/2006 12:00:00,1.88619640485255,
10/22/2006 12:00:00,1.83253252657485,
10/23/2006 12:00:00,1.78876765900192,
10/24/2006 12:00:00,1.73799123654948,
10/25/2006 12:00:00,1.69200690944573,
10/26/2006 12:00:00,1.65427128362158,
10/27/2006 12:00:00,1.61689325065894,
10/28/2006 12:00:00,2.41617615114369,
10/29/2006 12:00:00,2.33606752219246,
10/30/2006 12:00:00,2.26783907770601,
10/31/2006 12:00:00,2.20361599546332,
11/01/2006 12:00:00,2.13279494090046,
11/02/2006 12:00:00,2.07408795579074,
11/03/2006 12:00:00,2.01170931634849,
11/04/2006 12:00:00,1.95007578378358,
11/05/2006 12:00:00,1.89970442201508,
11/06/2006 12:00:00,1.85161737988666,
11/07/2006 12:00:00,1.80399213461412,
11/08/2006 12:00:00,2.35970966247762,
11/09/2006 12:00:00,2.28666872370698,
11/10/2006 12:00:00,2.21975347147535,
11/11/2006 12:00:00,2.15503573687931,
11/12/2006 12:00:00,2.08614430078295,
11/13/2006 12:00:00,2.01840551977744,
11/14/2006 12:00:00,1.96003981991718,
11/15/2006 12:00:00,1.91185430660567,
11/16/2006 12:00:00,3.84032309155744,
11/17/2006 12:00:00,4.14249369974764,
11/18/2006 12:00:00,3.94970806684655,
11/19/2006 12:00:00,3.79674677564029,
11/20/2006 12:00:00,3.63487207223033,
11/21/2006 12:00:00,3.47856980170358,
11/22/2006 12:00:00,3.34162684307273,
11/23/2006 12:00:00,3.21782629552476,
11/24/2006 12:00:00,3.09826041424417,
11/25/2006 12:00:00,2.97936275296348,
11/26/2006 12:00:00,2.86571990242958,
11/27/2006 12:00:00,2.75956749742656,
11/28/2006 12:00:00,2.65981571592675,
11/29/2006 12:00:00,2.56685473343653,
11/30/2006 12:00:00,2.59209147774886,
12/01/2006 12:00:00,3.39227940543002,
12/02/2006 12:00:00,4.54889916337859,
12/03/2006 12:00:00,4.32287032798909,
12/04/2006 12:00:00,4.12339226245278,
12/05/2006 12:00:00,3.93046125325352,
12/06/2006 12:00:00,3.75479213155696,
12/07/2006 12:00:00,3.59985926838048,
12/08/2006 12:00:00,3.4525451709658,
12/09/2006 12:00:00,3.31473007279295,
12/10/2006 12:00:00,3.19154376635003,
12/11/2006 12:00:00,3.07934500865897,
12/12/2006 12:00:00,2.97101233363365,
12/13/2006 12:00:00,2.86769415746192,
12/14/2006 12:00:00,2.84551754191751,
12/15/2006 12:00:00,2.74722983257812,
12/16/2006 12:00:00,2.65612394756163,
12/17/2006 12:00:00,2.57028464181766,
12/18/2006 12:00:00,2.48616514171838,
12/19/2006 12:00:00,2.4046371982203,
12/20/2006 12:00:00,2.32853644538032,
12/21/2006 12:00:00,2.25657793967572,
12/22/2006 12:00:00,2.18982868482391,
12/23/2006 12:00:00,3.16945778644339,
12/24/2006 12:00:00,3.0563467533356,
12/25/2006 12:00:00,2.95405871845368,
12/26/2006 12:00:00,3.46096882446211,
12/27/2006 12:00:00,3.47549405975055,
12/28/2006 12:00:00,3.33906395824323,
12/29/2006 12:00:00,3.2262561470165,
12/30/2006 12:00:00,3.10758911005662,
12/31/2006 12:00:00,3.0621789894406,
01/01/2007 12:00:00,6.86625069405155,
01/02/2007 12:00:00,6.37307543582251,
01/03/2007 12:00:00,5.94589938582586,
01/04/2007 12:00:00,5.56977322252102,
01/05/2007 12:00:00,5.24810403287476,
01/06/2007 12:00:00,6.04432264956011,
01/07/2007 12:00:00,5.69016739817927,
01/08/2007 12:00:00,8.07805260556356,
01/09/2007 12:00:00,7.41740343357435,
01/10/2007 12:00:00,6.84648413693256,
01/11/2007 12:00:00,6.37170824307194,
01/12/2007 12:00:00,5.95718083352095,
01/13/2007 12:00:00,5.58872648585586,
01/14/2007 12:00:00,5.25894724658525,
01/15/2007 12:00:00,4.96259439648693,
01/16/2007 12:00:00,4.68817250802464,
01/17/2007 12:00:00,4.43910376440793,
01/18/2007 12:00:00,4.22548355625898,
01/19/2007 12:00:00,4.12547698939633,
01/20/2007 12:00:00,3.94145900040178,
01/21/2007 12:00:00,3.78563190070118,
01/22/2007 12:00:00,4.97416914189465,
01/23/2007 12:00:00,4.70449585127279,
01/24/2007 12:00:00,4.47189145711883,
01/25/2007 12:00:00,4.2570166050574,
01/26/2007 12:00:00,4.06249792506257,
01/27/2007 12:00:00,3.88025929612482,
01/28/2007 12:00:00,3.71718900731382,
01/29/2007 12:00:00,3.55876778889743,
01/30/2007 12:00:00,3.40788095458943,
01/31/2007 12:00:00,3.29370103659123,
02/01/2007 12:00:00,3.17604362188675,
02/02/2007 12:00:00,3.49201380193661,
02/03/2007 12:00:00,3.3560374014711,
02/04/2007 12:00:00,3.23347527351743,
02/05/2007 12:00:00,3.11346254736636,
02/06/2007 12:00:00,3.00584605307988,
02/07/2007 12:00:00,2.90589225573805,
02/08/2007 12:00:00,2.8110706149481,
02/09/2007 12:00:00,2.71584791055179,
02/10/2007 12:00:00,2.62031730998242,
02/11/2007 12:00:00,2.53537280860676,
02/12/2007 12:00:00,2.45986888813295,
02/13/2007 12:00:00,2.38623444838752,
02/14/2007 12:00:00,2.48318510768288,
02/15/2007 12:00:00,2.40485363656875,
02/16/2007 12:00:00,2.33048207968679,
02/17/2007 12:00:00,2.26669938432324,
02/18/2007 12:00:00,2.20429191329981,
02/19/2007 12:00:00,2.14563295856398,
02/20/2007 12:00:00,2.09159045049129,
02/21/2007 12:00:00,2.15104051839994,
02/22/2007 12:00:00,2.0864386213481,
02/23/2007 12:00:00,2.02444695484274,
02/24/2007 12:00:00,1.96457507751647,
02/25/2007 12:00:00,1.90627944157892,
02/26/2007 12:00:00,2.26404494829526,
02/27/2007 12:00:00,2.19391284416034,
02/28/2007 12:00:00,2.1274549338911,
03/01/2007 12:00:00,2.06493318021952,
03/02/2007 12:00:00,3.98413888276898,
03/03/2007 12:00:00,3.78043694687007,
03/04/2007 12:00:00,3.60847529762734,
03/05/2007 12:00:00,3.44710987172171,
03/06/2007 12:00:00,3.30127086767938,
03/07/2007 12:00:00,3.17234363985505,
03/08/2007 12:00:00,3.04064498637339,
03/09/2007 12:00:00,2.91553996395012,
03/10/2007 12:00:00,2.79624850197063,
03/11/2007 12:00:00,2.68104592792055,
03/12/2007 12:00:00,2.5818661541804,
03/13/2007 12:00:00,2.48493139525842,
03/14/2007 12:00:00,2.39057250203841,
03/15/2007 12:00:00,2.29813304514135,
03/16/2007 12:00:00,2.57445357757382,
03/17/2007 12:00:00,3.22612069029513,
03/18/2007 12:00:00,3.08408719672804,
03/19/2007 12:00:00,2.97248567662243,
03/20/2007 12:00:00,2.86643779576801,
03/21/2007 12:00:00,2.75765580669764,
03/22/2007 12:00:00,2.64485209318342,
03/23/2007 12:00:00,2.53565546183359,
03/24/2007 12:00:00,2.43693150590003,
03/25/2007 12:00:00,2.34585516211947,
03/26/2007 12:00:00,2.24901586394557,
03/27/2007 12:00:00,2.15881780016916,
03/28/2007 12:00:00,2.06950711774903,
03/29/2007 12:00:00,1.9931149942948,
03/30/2007 12:00:00,1.96295204567729,
03/31/2007 12:00:00,1.89075888837971,
04/01/2007 12:00:00,1.8324705010832,
04/02/2007 12:00:00,2.43359275742563,
04/03/2007 12:00:00,2.33462420178927,
04/04/2007 12:00:00,2.26488792911539,
04/05/2007 12:00:00,2.46981404628367,
04/06/2007 12:00:00,2.36153986255075,
04/07/2007 12:00:00,2.27098243051955,
04/08/2007 12:00:00,2.19410401871316,
04/09/2007 12:00:00,2.12192270655003,
04/10/2007 12:00:00,2.06369967291018,
04/11/2007 12:00:00,1.99957597135662,
04/12/2007 12:00:00,2.0360323598759,
04/13/2007 12:00:00,1.96639673235225,
04/14/2007 12:00:00,1.90828843852493,
04/15/2007 12:00:00,2.15313964979484,
04/16/2007 12:00:00,2.48079097479229,
04/17/2007 12:00:00,2.38225179860467,
04/18/2007 12:00:00,2.3056192567727,
04/19/2007 12:00:00,2.2216693219663,
04/20/2007 12:00:00,2.13398093549979,
04/21/2007 12:00:00,2.05685692787874,
04/22/2007 12:00:00,1.97992188638589,
04/23/2007 12:00:00,1.90544652430993,
04/24/2007 12:00:00,1.83269676213901,
04/25/2007 12:00:00,1.7606409491597,
04/26/2007 12:00:00,1.69017450516684,
04/27/2007 12:00:00,1.74785069056669,
04/28/2007 12:00:00,1.67893289594162,
04/29/2007 12:00:00,1.62814237386869,
04/30/2007 12:00:00,1.57591630910447,
05/01/2007 12:00:00,1.52402928222296,
05/02/2007 12:00:00,1.46933868267026,
05/03/2007 12:00:00,1.41098151822961,
05/04/2007 12:00:00,1.35512867144573,
05/05/2007 12:00:00,1.31923981117514,
05/06/2007 12:00:00,1.43815897564477,
05/07/2007 12:00:00,1.39095901251247,
05/08/2007 12:00:00,1.35923920031808,
05/09/2007 12:00:00,1.3174921750631,
05/10/2007 12:00:00,1.27115180421856,
05/11/2007 12:00:00,1.22441176096564,
05/12/2007 12:00:00,1.18118225616893,
05/13/2007 12:00:00,1.13860428990104,
05/14/2007 12:00:00,1.0975955927823,
05/15/2007 12:00:00,1.06767148525065,
05/16/2007 12:00:00,1.03146614020477,
05/17/2007 12:00:00,1.00368446438324,
05/18/2007 12:00:00,0.970617450262625,
05/19/2007 12:00:00,0.944266490690211,
05/20/2007 12:00:00,0.916451017790489,
05/21/2007 12:00:00,0.891625568050597,
05/22/2007 12:00:00,0.864635032705685,
05/23/2007 12:00:00,0.83648294281275,
05/24/2007 12:00:00,0.808084731263338,
05/25/2007 12:00:00,0.781684799556008,
05/26/2007 12:00:00,0.757159968957586,
05/27/2007 12:00:00,0.735664727236081,
05/28/2007 12:00:00,0.712550114830075,
05/29/2007 12:00:00,0.689758231610799,
05/30/2007 12:00:00,0.667952658558831,
05/31/2007 12:00:00,0.647713456226109,
06/01/2007 12:00:00,0.627328168699757,
06/02/2007 12:00:00,0.878070171892347,
06/03/2007 12:00:00,0.846810076412965,
06/04/2007 12:00:00,0.81956728590648,
06/05/2007 12:00:00,0.798898373916863,
06/06/2007 12:00:00,0.776088238033437,
06/07/2007 12:00:00,0.752434524840251,
06/08/2007 12:00:00,0.729026806153919,
06/09/2007 12:00:00,0.705336517592589,
06/10/2007 12:00:00,0.682027284552626,
06/11/2007 12:00:00,0.660863254289213,
06/12/2007 12:00:00,0.638270241542638,
06/13/2007 12:00:00,0.72954808061557,
06/14/2007 12:00:00,0.709811053908956,
06/15/2007 12:00:00,0.786163342491296,
06/16/2007 12:00:00,0.818167282071019,
06/17/2007 12:00:00,0.793675878505692,
06/18/2007 12:00:00,0.772964883187593,
06/19/2007 12:00:00,1.02010889484415,
06/20/2007 12:00:00,1.14393101504973,
06/21/2007 12:00:00,1.1028937272608,
06/22/2007 12:00:00,1.06512191829466,
06/23/2007 12:00:00,1.03075733751028,
06/24/2007 12:00:00,0.991877988833353,
06/25/2007 12:00:00,0.956420720727575,
06/26/2007 12:00:00,0.969724617869574,
06/27/2007 12:00:00,0.935991915768053,
06/28/2007 12:00:00,0.904035131255106,
06/29/2007 12:00:00,0.897785676387779,
06/30/2007 12:00:00,0.941645477702221,
07/01/2007 12:00:00,0.910109074102086,
07/02/2007 12:00:00,0.879805978536652,
07/03/2007 12:00:00,0.852557569153066,
07/04/2007 12:00:00,0.825814698518641,
07/05/2007 12:00:00,0.808466469880169,
07/06/2007 12:00:00,0.787991161676382,
07/07/2007 12:00:00,0.76431369456421,
07/08/2007 12:00:00,0.821063957217873,
07/09/2007 12:00:00,0.795614679334726,
07/10/2007 12:00:00,0.92590699082283,
07/11/2007 12:00:00,0.932772431173824,
07/12/2007 12:00:00,1.04178769694562,
07/13/2007 12:00:00,1.00765583264789,
07/14/2007 12:00:00,0.977502774464861,
07/15/2007 12:00:00,0.944886655565548,
07/16/2007 12:00:00,0.922191963510068,
07/17/2007 12:00:00,0.894669026997001,
07/18/2007 12:00:00,0.890457947300315,
07/19/2007 12:00:00,0.861473590985989,
07/20/2007 12:00:00,0.837192475205859,
07/21/2007 12:00:00,0.819774579983216,
07/22/2007 12:00:00,0.792501427733186,
07/23/2007 12:00:00,0.870313450236954,
07/24/2007 12:00:00,0.844347684159155,
07/25/2007 12:00:00,0.821315310009052,
07/26/2007 12:00:00,0.803341451652515,
07/27/2007 12:00:00,0.783105932720719,
07/28/2007 12:00:00,0.760329299934533,
07/29/2007 12:00:00,0.796297937745731,
07/30/2007 12:00:00,0.77192444268748,
07/31/2007 12:00:00,0.834818547147518,
08/01/2007 12:00:00,0.811451395690663,
08/02/2007 12:00:00,0.787822860209992,
08/03/2007 12:00:00,0.763982153956251,
08/04/2007 12:00:00,0.803954090650438,
08/05/2007 12:00:00,0.780132439565156,
08/06/2007 12:00:00,1.08520358148724,
08/07/2007 12:00:00,1.04693962652387,
08/08/2007 12:00:00,1.01359520127182,
08/09/2007 12:00:00,0.979808695633492,
08/10/2007 12:00:00,0.946730335459734,
08/11/2007 12:00:00,0.914405793493367,
08/12/2007 12:00:00,0.883665052521796,
08/13/2007 12:00:00,0.853729033369562,
08/14/2007 12:00:00,0.825447398510106,
08/15/2007 12:00:00,0.801983562655711,
08/16/2007 12:00:00,0.776587600040604,
08/17/2007 12:00:00,0.751586820784443,
08/18/2007 12:00:00,0.726423706312249,
08/19/2007 12:00:00,0.70216000592745,
08/20/2007 12:00:00,0.682167185232957,
08/21/2007 12:00:00,0.660685204352661,
08/22/2007 12:00:00,0.640756265223075,
08/23/2007 12:00:00,0.621787361375456,
08/24/2007 12:00:00,0.602618075919977,
08/25/2007 12:00:00,0.620821922862757,
08/26/2007 12:00:00,0.605369630319266,
08/27/2007 12:00:00,0.588773003412729,
08/28/2007 12:00:00,0.572552604195919,
08/29/2007 12:00:00,0.558792837164603,
08/30/2007 12:00:00,0.543838005543293,
08/31/2007 12:00:00,0.556026744423485,
09/01/2007 12:00:00,0.751025772579356,
09/02/2007 12:00:00,0.732811753073726,
09/03/2007 12:00:00,0.713459181097623,
09/04/2007 12:00:00,0.695850892639499,
09/05/2007 12:00:00,0.678115942420131,
09/06/2007 12:00:00,0.659249995176993,
09/07/2007 12:00:00,0.640825100557834,
09/08/2007 12:00:00,0.622536507796501,
09/09/2007 12:00:00,0.606331561966397,
09/10/2007 12:00:00,0.591543773873439,
09/11/2007 12:00:00,0.575690832813461,
09/12/2007 12:00:00,0.560146668142482,
09/13/2007 12:00:00,0.546534017214328,
09/14/2007 12:00:00,0.533099443837433,
09/15/2007 12:00:00,0.828297046785449,
09/16/2007 12:00:00,0.806255449139751,
09/17/2007 12:00:00,0.792390299160033,
09/18/2007 12:00:00,0.773147038462758,
09/19/2007 12:00:00,0.75471760814986,
09/20/2007 12:00:00,0.736444478453527,
09/21/2007 12:00:00,0.718707814669303,
09/22/2007 12:00:00,0.700172055877823,
