Precip In
Date, Time, element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,element 13,element 14,element 15,
8/21/2009,2:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


 Excess Precip Out
Date, Time,element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,element 13,element 14,element 15,
8/20/2009,9:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,9:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,9:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,9:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,10:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2009,11:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423168445341793,0,
8/21/2009,12:35:00,0,0.00561398521887437,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:40:00,0,0,0,0,0,0,0,1.06352249153122E-05,0,0,0,0,0,0.0284516379560929,0,
8/21/2009,12:45:00,0,0,0,0,0,0,0,0.0145889063439649,0,0,0,0,0,0.134739992085999,0,
8/21/2009,12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,12:55:00,0,0,0,0,0,0,0,0.0383780832159735,0,0,0,0,0,0,0,
8/21/2009,1:00:00,0,0,0,0,0,0,0,0.0136367060428829,0,0,0,0,0,0,0,
8/21/2009,1:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,1:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,1:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,1:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,1:25:00,0,0.00838070034357029,0,0,0,0,0,0.0620671455229462,0,0,0,0,0,0,0.000492037680834362,
8/21/2009,1:30:00,0,0,0,0,0.0158098268099517,0,0,0,0.0030083829096809,0,0,0,0,0.212594973699591,0.00589949986386171,
8/21/2009,1:35:00,0,0,0,0,0.0171747134333064,0,0,0.0393812610620351,0,0,0,0,0,0.090101136822568,0,
8/21/2009,1:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,1:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,1:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,1:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,2:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,3:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,4:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,5:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,6:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,7:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,8:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2009,9:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
