Precip In
Date, Time, element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,element 13,element 14,element 15,
8/20/2009,11:25:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/20/2009,11:30:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/20/2009,11:35:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/20/2009,11:40:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/20/2009,11:45:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/20/2009,11:50:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/20/2009,11:55:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/21/2009,12:00:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/21/2009,12:05:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/21/2009,12:10:00,8,0,6,4,6,10,11,5,13,16,17,9,9,19,5,
8/21/2009,12:15:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,12:20:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,12:25:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,12:30:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,12:35:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,12:40:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,12:45:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,12:50:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,12:55:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:00:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:05:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:10:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:15:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:20:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:25:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:30:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:35:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:40:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:45:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:50:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,1:55:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,2:00:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,2:05:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,2:10:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,2:15:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,2:20:00,6,9,7,13,15,11,16,17,9,0,5,13,15,15,7,
8/21/2009,2:25:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,2:30:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,2:35:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,2:40:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,2:45:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,2:50:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,2:55:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:00:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:05:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:10:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:15:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:20:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:25:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:30:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:35:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:40:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:45:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:50:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,3:55:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,4:00:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,4:05:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,4:10:00,3,17,17,17,11,13,10,7,6,11,6,7,1,11,17,
8/21/2009,4:15:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,4:20:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,4:25:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,4:30:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,4:35:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,4:40:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,4:45:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,4:50:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,4:55:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:00:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:05:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:10:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:15:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:20:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:25:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:30:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:35:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:40:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:45:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:50:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,5:55:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,6:00:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,6:05:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,6:10:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,6:15:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,6:20:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,6:25:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,6:30:00,10,11,0,5,15,13,13,8,5,9,2,17,1,17,1,
8/21/2009,6:35:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,6:40:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,6:45:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,6:50:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,6:55:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:00:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:05:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:10:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:15:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:20:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:25:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:30:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:35:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:40:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:45:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:50:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,7:55:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:00:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:05:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:10:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:15:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:20:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:25:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:30:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:35:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:40:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:45:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:50:00,7,19,10,9,10,15,8,18,3,0,3,11,8,13,11,
8/21/2009,8:55:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:00:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:05:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:10:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:15:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:20:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:25:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:30:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:35:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:40:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,
8/21/2009,9:45:00,14,13,14,17,15,14,11,19,2,18,19,1,8,0,15,


 Excess Precip Out
Date, Time,element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,element 13,element 14,element 15,
8/20/2009,9:40:00,0.694877968010067,3.68110989986451,16.1462145548879,7.52083333333333,15.1628301459629,3.27129178222157,9.89395973154362,7.64763849760378,2.82042253521127,11.9489368750383,12.0803826727672,14.621797752809,8.53398262722281,17.6359631223943,12.0803826727672,
8/20/2009,9:45:00,0.751396546887197,5.6308081562759,2.95841687109041,15.702380952381,1.96827057309117,9.66350275411639,7.96645786063763,3.883263573271,12.7785545068003,17.8745232539353,0.974759991802513,18.8707069630751,8.92492295120545,12.9978194969156,0.974759991802513,
8/20/2009,9:50:00,0.839582057105214,5.85091208982249,2.96761388811838,15.9188311688312,1.97353070692422,9.91722585790282,7.98577032303545,3.93025021524947,12.9643671697553,17.9621930012828,0.977380898985276,18.9572742231608,8.97137252049996,12.9991007173628,0.977380898985276,
8/20/2009,9:55:00,0.887913869219367,5.91938420100167,2.97406354298256,15.9621212121212,1.97758292098629,9.96255080338118,7.99213190792257,3.95362120619451,12.9854296562963,17.9817695077897,0.979613725095366,18.9787061670092,8.98489957331481,12.9995091303462,0.979613725095366,
8/20/2009,10:00:00,0.917262730694807,5.94949447015668,2.97876100953037,15.9780701754386,1.98077076191744,9.97864941198684,7.99500681809742,3.96693138781482,12.9920774160105,17.9892679311534,0.981531484565867,18.9872457122812,8.99067121681745,12.9996908063904,0.981531484565867,
8/20/2009,10:05:00,0.936418883259994,5.96538994687631,2.98228827755341,15.9856979405034,1.98332374819721,9.98620383142841,7.99654944092253,3.97523078427251,12.9950206806064,17.9929291995752,0.983190791840865,18.9915062934752,8.99366474885016,12.9997873721986,0.983190791840865,
8/20/2009,10:10:00,0.949612459742664,5.97480162411188,2.98500422817331,15.9899355877617,1.98539996004203,9.99035151063134,7.99747283711735,3.98075412853456,12.9965807313902,17.9949899104106,0.98463609171786,18.9939375431566,8.99541660244242,12.9998448097496,0.98463609171786,
8/20/2009,10:15:00,0.959085410899235,5.98083376455726,2.98713996080571,15.9925328554361,1.98711115817666,9.99287317528692,7.99806931441555,3.98461530345463,12.997506918808,17.9962643391592,0.985902669089555,18.9954556030223,8.9965300739912,12.9998817431424,0.985902669089555,
8/20/2009,10:20:00,0.966116500675032,5.98493143223946,2.98884976061051,15.9942396313364,1.98853816886509,9.99452052445177,7.99847690608284,3.98742044687654,12.9981016753613,17.9971073668413,0.987018824649077,18.9964669172551,8.99728174007409,12.9999068940336,0.987018824649077,
8/20/2009,10:25:00,0.971478580513297,5.98784190980159,2.99023982709183,15.9954212454213,1.98974061983455,9.99565587572124,7.99876774974345,3.98952248338158,12.9985062829293,17.9976939599036,0.988007470639321,18.9971744456892,8.99781303279526,12.9999247925034,0.988007470639321,
8/20/2009,10:30:00,0.975661161001112,5.98998341688301,2.99138520294219,15.9962731067382,1.99076327951484,9.99647148407391,7.99898254674248,3.99113827202364,12.9987939917048,17.9981185477801,0.988887316843218,18.9976887854707,8.99820242832105,12.9999379824152,0.988887316843218,
8/20/2009,10:35:00,0.978986549507674,5.99160491790755,2.99234013504327,15.9969074715487,1.99164028962963,9.99707710915624,7.99914568346423,3.99240704987233,12.9990058781346,17.9984357582025,0.989673762809527,18.9980744020547,8.99849632623641,12.9999479821946,0.989673762809527,
8/20/2009,10:40:00,0.981674002054131,5.99286216504524,2.99314462682381,15.9973925740509,1.99239805496741,9.99753913584568,7.99927249661937,3.99342154527385,12.99916643356,17.9986789836107,0.990379576631305,18.9983709418847,8.99872359386019,12.9999557438505,0.990379576631305,
8/20/2009,10:45:00,0.983876885287666,5.9938566592035,2.9938287021829,15.9977718360071,1.99305725610193,9.99789963662518,7.99937302476096,3.99424545256726,12.9992909995196,17.9988695722707,0.991015416706173,18.9986038789131,8.99890295726316,12.9999618889203,0.991015416706173,
8/20/2009,10:50:00,0.985705090129462,5.99465684923517,2.9944152509926,15.9980739599384,1.993634276633,9.99818632719507,7.99945406267979,3.99492369814994,12.9993895845309,17.9990216905193,0.991590236661647,18.9987901884725,8.99904699581801,12.9999668371932,0.991590236661647,
8/20/2009,10:55:00,0.987239027464067,5.99531025764357,2.99492197096885,15.9983185364541,1.99414223182234,9.99841806980027,7.99952034284276,3.99548870727902,12.9994689441149,17.9991450393354,0.992111602418305,18.9989415368275,8.99916441417861,12.9999708805034,0.992111602418305,
8/20/2009,11:00:00,0.988538635089338,5.99585071539877,2.99536271963456,15.9985193082208,1.99459172097011,9.99860806319001,7.99957524354244,3.99596435826807,12.9995337721126,17.9992464432001,0.992585942523895,18.9990661563853,8.99926139136699,12.9999742268429,0.992585942523895,
8/20/2009,11:05:00,0.989649329716315,5.99630283758569,2.99574847266112,15.9986861467311,1.99499138519301,9.99876576761574,7.99962122871602,3.99636855056109,12.9995874122827,17.9993308163123,0.993018747340038,18.9991699911344,8.9993424119092,12.999977027696,0.993018747340038,
8/20/2009,11:10:00,0.990606033484799,5.99668488034818,2.99608801433224,15.9988262910798,1.99534832607634,9.99889810740501,7.99966012966613,3.9967149155128,12.99963229894,17.9994017702322,0.993414728685828,18.9992574197944,8.99941079446722,12.9999793955121,0.993414728685828,
8/20/2009,11:15:00,0.991435955432213,5.99701061532792,2.99638844241892,15.9989451476794,1.99566842349516,9.99901024519207,7.9996933304609,3.99701398205991,12.9996702384654,17.9994620073792,0.993777948662707,18.9993317256989,8.99946903757666,12.9999814151847,0.993777948662707,
8/20/2009,11:20:00,0.992160549283415,5.9972905896682,2.99665554236749,15.9990468201921,1.99595657943521,9.99910609372847,7.99972189289687,3.99727398714262,12.9997025941422,17.9995135824983,0.994111924277448,18.9993954099553,8.99951905140131,12.9999831517757,0.994111924277448,
8/20/2009,11:25:00,7.95512487130337,0,5.99400202312398,3.9997758892714,5.98933722196146,9.99918866223135,10.9996573510093,4.99690905094447,12.9997304104838,15.9996051759835,16.9331082811391,8.99973328090113,8.99956231651927,18.9999780265734,4.9747394635114,
8/20/2009,11:30:00,7.97323876623528,0,5.99477488999985,3.99978116246496,5.99111119229568,9.99926029570415,10.9996962504172,4.99721245496448,12.9997544986823,15.9996361786849,16.965023830877,8.99974480072058,8.99959999486657,18.9999806668647,4.98008441958171,
8/20/2009,11:35:00,7.98222692710639,0,5.99540741739757,3.99978625171002,5.99247645675116,9.99932284342984,10.9997288815178,4.9974732762347,12.9997754964756,15.9996636677083,16.9784974637869,8.99975558999074,8.99963300863314,18.9999828582465,4.98389524717285,
8/20/2009,11:40:00,7.98733796957802,0,5.99593164378622,3.99979116546376,5.99354961045113,9.9993777796208,10.999756522437,4.99769912726754,12.9997939108297,15.9996881546866,16.9854429575115,8.99976570920484,8.99966209727125,18.9999846970268,4.98670778796821,
8/20/2009,11:45:00,7.99052147429319,0,5.99637095858058,3.99979591170325,5.99440843877201,9.99942629114651,10.9997801413344,4.99789599223995,12.9998101488494,15.9997100613992,16.9894911937997,8.99977521272177,8.99968785929181,18.9999862550017,4.98884272252458,
8/20/2009,11:50:00,7.99263845136147,0,5.99674276047524,3.9998004979571,5.99510645158507,9.99946934221984,10.9998004824369,4.99806862781227,12.999824540488,15.9997297380652,16.9920568845585,8.99978414949754,8.99971078331723,18.9999875865782,4.99050153792868,
8/20/2009,11:55:00,7.99411744999414,0,5.9970602090001,3.9998049313358,5.99568144032439,9.99950772270893,10.9998181254444,4.99822085337694,12.9998373554523,15.9997474774347,16.9937851901946,8.99979256371728,8.99973127143477,18.9999887335955,4.99181601269513,
8/21/2009,12:00:00,7.99519142011056,0,5.99733340636821,3.99980921855922,5.99616071125243,9.99954208464595,10.9998335273284,4.99835576427455,12.999848815938,15.9997635257459,16.9950047614053,8.99980049534224,8.9997496569581,18.9999897286544,4.99287528437301,
8/21/2009,12:05:00,7.99599588196833,0,5.9975702119868,3.99981336598188,5.99656439284672,9.99957297011747,10.999847052245,4.99847589048962,12.999859106331,15.9997780913195,16.9958974222612,8.99980798058562,8.99976621807582,18.9999905974619,4.99374140049393,
8/21/2009,12:10:00,7.99661405068389,0,5.99777681456803,3.99981737961662,5.99690758683681,9.99960083278535,10.9998589932735,4.99858331619649,12.9998683806744,15.9997913513557,16.9965704286203,8.99981505232626,8.99978118844189,18.9999913605094,4.99445863206911,
8/21/2009,12:15:00,5.99778480884336,8.99638044455696,6.99763391287877,12.999432690965,14.9934704310175,10.9995899555713,15.9998134954219,16.9958502616651,8.99991384113952,0,4.99909585021564,12.9997445666956,14.9996648738484,14.9999936592305,6.99322971989314,
8/21/2009,12:20:00,5.99801468353478,8.99682629953608,6.99784744732159,12.9994697513542,14.994775229404,10.9996174146199,15.999832515038,16.9966524823256,8.99991759637493,0,4.99913746614354,12.9997574684922,14.9996971913996,14.9999940410134,6.99416576020002,
8/21/2009,12:25:00,5.99821054140673,8.99719455365167,6.99803332326618,12.9995032950641,14.9957244500184,10.9996422047952,15.9998487663945,16.9972425805771,8.99992111133849,0,4.99917627348029,12.9997694168732,14.9997250492203,14.999994389323,6.99492023064425,
8/21/2009,12:30:00,5.99837877869254,8.99750222793128,6.99819611971137,12.9995337533857,14.9964365344095,10.9996646611103,15.9998627618519,16.9976892843629,8.99992440609992,0,4.99921251939514,12.9997805035205,14.999749231798,14.9999947079609,6.99553723962018,
8/21/2009,12:35:00,5.99852435575615,8.99776191924678,6.9983395057225,12.9995614934588,14.9969843996205,10.9996850676118,15.9998749004758,16.9980355723917,8.99992749867636,0,4.99924642445268,12.9997908093545,14.9997703583931,14.9999950002046,6.99604826843787,
8/21/2009,12:40:00,5.99865116727224,8.99798311205163,6.99846644912253,12.9995868293923,14.9974149367849,10.9997036664091,15.9998854968263,16.9983094436484,8.99993040527914,0,4.99927818597666,12.9998004060157,14.9997889231097,14.9999952688908,6.99647627418118,
8/21/2009,12:45:00,5.99876230565167,8.99817305774135,6.99857937139888,12.9996100311975,14.9977594155613,10.9997206648917,15.9998948015592,16.9985297743291,8.99993314052676,0,4.99930798092819,12.9998093571114,14.9998053240708,14.9999955164851,6.99683831715639,
8/21/2009,12:50:00,5.99886025150496,8.998337377193,6.99868026410527,12.9996313320144,14.9980393390578,10.9997362415373,15.9999030163966,16.9987096665492,8.99993571762889,0,4.99933596837607,12.9998177192746,14.9998198849547,14.999995745139,6.99714728966345,
8/21/2009,12:55:00,5.99894701335944,8.99848048178887,6.99877077732202,12.9996509339932,14.9982698891179,10.9997505506171,15.9999103051599,16.9988584456465,8.99993814854662,0,4.99936229162489,12.9998255430613,14.9998328710975,14.9999959567361,6.99741308101449,
8/21/2009,1:00:00,5.99902423151659,8.9986058728401,6.99885228758552,12.9996690131092,14.9984620324081,10.9997637260316,15.9999168020053,16.9989828953892,8.99994044413091,0,4.99938708005305,12.9998328737164,14.999844501673,14.9999961529319,6.99764337955003,
8/21/2009,1:05:00,5.99909325619561,8.99871635795733,6.99892595055874,12.9996857231269,14.9986238509278,10.9997758844556,15.9999226176446,16.9990880462379,8.99994261424456,0,4.99941045070617,12.9998397518298,14.9998549590062,14.9999963351856,6.99784423540839,
8/21/2009,1:10:00,5.99915520699045,8.99881420969228,6.99899274223708,12.999701198882,14.9987614070399,10.9997871279301,15.9999278440964,16.9991776924021,8.99994466786768,0,4.99943250968107,12.9998462138994,14.9998643957658,14.9999965047878,6.99802046227927,
8/21/2009,1:15:00,5.99921101857922,8.99890128340766,6.99905349145664,12.9997155590097,14.998879320275,10.9997975460115,15.9999325583486,16.9992547393357,8.9999466131913,0,4.99945335333234,12.9998522928161,14.9998729405702,14.9999966628827,6.99817592872361,
8/21/2009,1:20:00,5.99926147620144,8.99897910592597,6.99910890574094,12.9997289082258,14.9989811606779,10.9998072175604,15.9999368252124,16.9993214423756,8.99994845769891,0,4.9994730693266,12.9998580182838,14.9998807023953,14.9999968104885,6.99831377244152,
8/21/2009,1:25:00,5.99930724344114,8.99904894295366,6.99915959200209,12.999741339242,14.9990697224854,10.9998162122389,15.9999406995623,16.999379573827,8.9999502082386,0,4.99949173756568,12.9998634171824,14.9998877740672,14.9999969485129,6.99843655993163,
8/21/2009,1:30:00,5.99934888416425,8.99911185089587,6.99920607323443,12.9997529343793,14.9991472180086,10.999824591769,15.9999442281096,16.9994305420065,8.99995187108652,0,4.99950943099765,12.9998685138845,14.9998942350519,14.9999970777677,6.99854640688849,
8/21/2009,1:35:00,5.99938687997584,8.99916871705972,6.99924880206402,12.9997637669361,14.9992154172478,10.9998324109938,15.9999474508181,16.9994754774083,8.99995345200375,0,4.99952621633065,12.9998733305302,14.9999001536978,14.9999971989804,6.99864506999799,
8/21/2009,1:40:00,5.99942164421284,8.99922029112764,6.99928817181237,12.9997739023481,14.9992757499304,10.9998397187781,15.99995040204,16.9995152959762,8.99995495628582,0,4.99954215466244,12.999877887269,14.9999055890519,14.9999973128046,6.99873401764134,
8/21/2009,1:45:00,5.99945353323633,8.9992672100019,6.99932452558261,12.9997833991799,14.9993293811035,10.9998465587733,15.9999531114365,16.9995507461783,8.99995638880682,0,4.9995573020376,12.9998822024696,14.9999105923381,14.9999974198287,6.99881448486983,
8/21/2009,1:50:00,5.99948285560336,8.99931001756954,6.99935816376234,12.9997923099733,14.9993772678332,10.999852970071,15.9999556047256,16.9995824444578,8.99995775406023,0,4.99957170994048,12.9998862929068,14.9999152081689,14.9999975205839,6.99888751652685,
8/21/2009,1:55:00,5.99950987956083,8.99934918054106,6.99938935024966,12.9998006819743,14.9994202022231,10.9998589877629,15.9999579042952,16.999610902226,8.99995905619244,0,4.99958542573359,12.9998901739236,14.9999194755435,14.9999976155505,6.9989540013494,
8/21/2009,2:00:00,5.99953483920424,8.99938510122882,6.99941831764653,12.9998085577624,14.9994588443972,10.9998646434224,15.9999600297069,16.99963654663,8.99996029903559,0,4.9995984930473,12.9998938595759,14.9999234286754,14.9999977051634,6.99901469914423,
8/21/2009,2:05:00,5.99955793956553,8.99941812792423,6.99944527160909,12.9998159757927,14.9994937480368,10.9998699655187,15.9999619981141,16.9996597366817,8.99996148613525,0,4.9996109521274,12.9998973627597,14.9999270976789,14.9999977898178,6.99907026259982,
8/21/2009,2:10:00,5.99957936083806,8.9994485633739,6.99947039450888,12.9998229708648,14.9995253803343,10.9998749797771,15.9999638246092,16.9996807758971,8.99996262077605,0,4.99962284014498,12.9999006953244,14.9999305091457,14.9999978698727,6.99912125491142,
8/21/2009,2:15:00,5.9995992619022,8.99947667174496,6.99949384852596,12.9998295745341,14.999554137713,10.9998797094895,15.9999655225135,16.9996999222811,8.999963706004,0,4.99963419147446,12.9999038681727,14.9999336866275,14.9999979456557,6.99916816411286,
